1410820420,12,b712b3d2d065e85611076bf86e05232b,1,0,1
1410820637,24,b712b3d2d065e85611076bf86e05232b,1,0,0
1410820659,19,b712b3d2d065e85611076bf86e05232b,1,0,0
1410820722,16,b712b3d2d065e85611076bf86e05232b,1,0,0
1410820917,71,b712b3d2d065e85611076bf86e05232b,1,117832,0
